22,1236.2368,453.54657,425.07138,1187.7026,465.68976,266.60565,1201.0269,476.43994,225.21373,1226.6262,549.2392,260.47656,796.55365,538.29407,482.27252,793.04504,429.9212,476.73685,1194.1322,516.8682,386.29376,1178.4003,431.95312,366.4416,873.2348,553.4606,470.7206,927.5127,535.89996,420.39392,1041.7755,522.9188,387.55103,986.5715,549.0529,435.38293,1195.7975,492.36908,187.2528,1220.5839,549.7607,222.14624,853.9898,563.56006,677.4929,796.5481,549.1741,666.3918,758.19006,532.4209,575.486,819.03265,557.584,586.00354,18.115799,-14.47512,17.309416,1722.2698,-14.381545,106.58969,17.321775,1138.3296,17.24299
23,1227.1621,454.5378,419.44006,1173.3512,466.08182,262.3165,1185.4907,476.44504,220.44406,1211.5475,549.49347,254.63225,787.5473,537.14886,486.75714,784.99744,429.0287,481.87314,1183.3115,517.2913,381.50885,1167.8757,432.421,362.4287,863.7453,552.1507,474.0903,916.77075,535.237,422.40402,1030.546,522.90894,386.96054,976.2314,548.7822,435.89792,1179.0018,491.86603,182.73569,1204.2711,549.86865,216.5517,849.77466,563.5856,681.47955,791.81555,548.2379,671.40594,751.7587,531.0984,581.42053,812.2682,557.1305,590.4066,18.091549,-14.528668,17.256216,1722.227,-14.449217,106.582756,17.309841,1138.3154,17.232317
24,1218.1516,455.05994,413.00607,1158.2714,466.00882,257.74756,1169.715,476.36652,215.45023,1196.015,549.71344,248.5671,778.73645,535.98553,491.82068,777.2131,427.88748,487.47412,1172.3116,517.6178,376.2839,1157.122,432.57532,358.10764,854.5392,550.80035,477.98767,906.31024,534.665,424.57587,1019.60657,522.8186,386.19617,966.06915,548.5484,436.49875,1161.6742,491.26175,178.03749,1187.5214,549.79706,210.65509,845.92413,563.4803,685.50903,787.55133,547.59296,676.774,745.7116,529.9984,587.93915,806.2222,556.6518,595.5449,18.083862,-14.53217,17.222345,1722.1838,-14.492121,106.56798,17.286402,1138.3043,17.22316
25,1208.9314,455.57434,406.00928,1144.582,465.55136,252.6059,1153.4889,476.1393,210.12677,1180.2186,549.73206,242.24802,770.41205,534.9446,497.42828,770.2715,426.69354,493.36194,1161.3215,517.7714,370.72263,1145.9172,433.00116,353.30853,845.7384,549.32996,482.07364,896.04193,533.9149,426.83502,1008.9819,522.7614,385.3457,956.7955,547.7166,437.19662,1143.7871,490.70386,173.38654,1170.4128,549.6547,204.71436,842.3717,563.21246,689.7603,783.75616,547.33813,682.4061,740.2153,529.1759,594.85876,800.73083,556.0748,601.0582,18.088224,-14.550282,17.18856,1722.1857,-14.524471,106.58613,17.309898,1138.3296,17.21622
26,1199.4541,455.9603,398.41876,1129.248,465.30624,247.44722,1136.7512,475.9889,204.91545,1164.3115,549.72565,235.70357,762.4917,533.99695,503.62097,762.2019,426.9773,499.33746,1150.1998,517.7798,364.8015,1134.7189,433.22888,347.88275,837.3766,548.13525,486.36407,886.15247,533.192,429.18713,998.5294,522.5387,384.36383,946.5588,547.7047,438.02386,1125.7706,490.42313,168.30917,1153.1293,549.49286,198.67763,839.345,563.1143,694.20966,780.2396,547.18134,688.14124,735.1443,528.58734,601.95,795.66125,555.35925,606.72595,18.095936,-14.550646,17.196016,1722.2025,-14.539096,106.574936,17.330479,1138.3273,17.229837
27,1189.54,456.14902,390.4327,1113.9166,465.07007,242.26392,1118.9467,476.14108,199.43327,1148.2291,549.5061,229.06392,755.0886,533.2018,510.3558,754.81036,426.4046,505.83884,1139.0127,517.76056,358.49664,1122.5464,433.14963,342.18872,829.48865,546.8531,490.67014,876.54803,532.3853,431.63593,988.1233,522.2083,383.1964,937.97876,546.6213,438.85196,1106.5626,489.93533,163.38773,1135.5188,549.2899,192.44191,836.79926,562.8423,698.829,777.1377,547.3611,694.3214,730.59033,528.1664,609.0921,791.0204,554.5973,612.6558,18.089403,-14.53561,17.204199,1722.211,-14.510093,106.578766,17.333818,1138.3337,17.233847
28,1179.7405,456.0226,382.00772,1097.6261,465.15042,236.75871,1101.6625,475.50085,194.0457,1131.8297,549.3722,222.3196,748.3664,532.4635,517.46,747.7641,425.81543,512.6788,1127.7103,517.5682,351.9295,1109.9097,432.8926,336.19293,822.32635,545.61774,494.96432,867.3671,531.9932,434.02576,977.39087,522.14935,381.57938,929.62103,546.04254,439.91986,1087.6564,489.90775,158.21153,1117.6877,549.1575,186.15247,834.7277,562.5577,703.7975,774.7038,547.6664,700.96405,726.12994,527.7206,616.26965,786.79736,553.8468,618.78143,18.102638,-14.54486,17.232782,1722.2369,-14.453277,106.56236,17.31911,1138.3324,17.244581
29,1169.5549,455.9493,373.06287,1081.683,464.83078,231.21152,1083.8201,475.31625,188.41992,1115.1973,549.07416,215.43457,742.19403,531.8411,524.74,740.82776,424.9413,520.0927,1116.2678,517.3085,345.07675,1096.9692,432.53412,330.0008,815.3546,544.96344,499.55682,858.8063,531.4683,436.63312,967.42505,521.816,380.2374,920.8601,544.791,440.4305,1068.5833,489.40152,152.93799,1099.5908,548.90717,179.86642,833.09174,562.1048,708.953,772.4929,548.06305,707.41406,722.33325,527.3471,623.6414,783.11584,553.1512,625.08276,18.14067,-14.472556,17.277077,1722.224,-14.394663,106.546074,17.330618,1138.3289,17.230583
30,1158.9387,455.62833,363.54706,1065.3503,464.51166,225.62032,1065.6458,474.95746,182.56232,1098.1777,548.8198,208.51682,736.5948,531.1653,532.06866,734.6779,424.5819,527.3707,1104.6036,516.9037,337.89636,1083.9662,432.10806,323.64594,809.13904,544.24915,504.10638,850.5163,530.7586,439.3047,956.57623,520.84235,378.12152,912.8397,544.1891,441.40143,1048.6815,489.25818,148.37167,1081.1918,548.62476,173.62947,831.6986,561.4891,714.159,770.64294,548.7278,713.81323,718.91376,527.02783,631.1265,779.8905,552.53174,631.6974,18.064644,-14.388317,17.357803,1722.2771,-14.338302,106.55585,17.308487,1138.3262,17.252861
31,1148.0662,454.82697,353.95517,1048.7579,464.2483,219.97539,1047.3646,474.61752,177.04327,1080.8378,548.43054,201.60591,731.75037,530.742,539.66656,729.39374,424.6759,534.4768,1092.6664,516.4477,330.50012,1071.4008,431.61536,317.12692,803.35626,543.7087,508.5712,842.94415,530.4999,442.43915,946.1584,520.2449,376.82132,904.8966,543.2628,441.99347,1028.5714,489.144,143.685,1062.047,548.2819,167.59166,830.5577,560.6455,719.442,769.11035,549.445,720.1574,716.10724,526.81055,638.777,777.1542,551.9433,638.27466,18.170319,-14.4277935,17.32846,1722.256,-14.492859,106.55695,17.338675,1138.3341,17.268494
